build,subfeature,playtime,fps,date
liveday_26,Three,58507,90.30342,2023-03-31 04:51:40.014
liveday_26,Four,59733,90.79465,2023-03-31 06:18:59.947
s00_4,NULL,55747,32.73215,2023-04-28 12:13:53.319
liveday_26,Two,15271,55.298313,2023-03-27 10:47:38.825
liveday_26,Three,10960,55.23482,2023-03-27 09:33:00.073
liveday_26,Three,13814,51.55382,2023-03-27 10:21:02.201
liveday_26,Two,14288,54.802734,2023-03-27 10:29:46.604
liveday_26,One,14827,55.379654,2023-03-27 10:39:28.852
liveday_26,Five,9638,54.7263,2023-03-27 09:09:19.943
liveday_26,Two,16062,54.88615,2023-03-27 11:01:32.206
liveday_26,One,17909,52.1912,2023-03-27 11:33:03.347
liveday_26,Five,10205,54.992344,2023-03-27 09:19:35.51
is_89,Two,64819,10.125626,2023-01-23 08:58:22.202
is_89,One,65199,70.20501,2023-01-23 09:14:33.366
is_89,Four,64776,86.74329,2023-01-23 08:45:00.064
is_89,Three,65620,75.22285,2023-01-23 09:26:49.983
is_89,Two,66606,75.74392,2023-01-23 10:24:31.115
is_89,Four,66208,90.10418,2023-01-23 10:12:09.931
main_906,One,29768,24.438824,2023-04-10 06:23:16.636
liveday_26,One,1717,27.06149,2023-03-27 05:04:47.76
liveday_26,One,913,36.76023,2023-03-27 04:50:35.582
is_84,Three,5449,57.175903,2023-01-09 11:29:35.596
is_84,Two,3555,56.841015,2023-01-09 10:36:13.338
is_84,One,1283,58.25479,2023-01-09 08:52:09.93
is_84,Four,1629,57.463474,2023-01-09 09:08:38.885
is_84,Three,3615,12.628165,2023-01-09 10:43:21.133
is_84,Two,4952,50.034748,2023-01-09 11:17:53.323
is_84,Four,3122,57.067524,2023-01-09 10:25:29.933
is_84,Two,505,54.37089,2023-01-09 08:33:49.973
is_84,Two,1942,57.19219,2023-01-09 09:18:13.392
is_84,Three,3983,57.46396,2023-01-09 10:51:43.366
is_84,Four,4795,56.480885,2023-01-09 11:11:46.668
is_84,One,4490,58.693302,2023-01-09 11:02:55.568
is_84,Three,2230,56.544067,2023-01-09 09:28:49.97
is_84,One,2734,58.179165,2023-01-09 10:14:49.949
is_84,Three,929,56.54834,2023-01-09 08:42:50.012
is_89,Seven,242,43.94275,2023-01-20 05:04:48.845
is_89,Four,1332,53.665916,2023-01-20 06:19:57.734
is_89,Two,3660,56.610695,2023-01-20 08:55:47.78
is_89,Two,4181,56.9961,2023-01-20 10:14:06.688
is_89,Three,5013,58.556065,2023-01-20 11:34:18.844
is_89,One,4517,56.88397,2023-01-20 10:59:04.403
is_89,Four,4218,57.1838,2023-01-20 10:25:54.415
is_89,Three,4403,57.528595,2023-01-20 10:47:31.172
is_89,Four,2299,56.615078,2023-01-20 06:54:44.474
is_89,Three,3941,56.33282,2023-01-20 09:24:14.449
is_89,One,1740,57.288292,2023-01-20 06:34:27.718
is_89,Three,759,56.913784,2023-01-20 05:58:53.379
is_89,One,3375,57.102657,2023-01-20 08:46:19.968
is_89,Two,4755,54.87495,2023-01-20 11:12:17.721
is_89,Four,4886,56.732903,2023-01-20 11:22:52.262
is_89,Three,2945,56.922043,2023-01-20 08:31:12.244
is_89,Four,3743,56.800343,2023-01-20 09:05:32.232
is_89,One,4087,51.08346,2023-01-20 10:03:14.428
is_89,One,5179,54.365417,2023-01-20 11:48:30.076
is_89,Two,2019,57.007362,2023-01-20 06:47:17.718
is_86,One,20359,83.186485,2023-01-13 04:26:23.376
is_86,Four,21796,58.775085,2023-01-13 05:18:56.644
is_86,Four,23984,64.140144,2023-01-13 06:36:38.823
is_86,Two,23334,66.38843,2023-01-13 06:07:39.981
is_86,Two,24455,68.42728,2023-01-13 06:48:47.732
is_86,Four,20695,63.054096,2023-01-13 04:40:56.602
is_86,One,20470,76.62067,2023-01-13 04:31:09.917
is_86,One,23726,63.897297,2023-01-13 06:28:01.161
is_86,Two,21988,56.654747,2023-01-13 05:25:22.221
is_86,Three,24792,72.569664,2023-01-13 06:57:28.811
is_86,Three,20299,10.038591,2023-01-13 04:14:18.84
is_86,Two,20251,76.848885,2023-01-13 04:09:40.063
is_86,One,22630,55.9617,2023-01-13 05:46:06.679
is_86,Four,23201,64.92611,2023-01-13 06:00:17.713
is_86,Three,23509,63.35908,2023-01-13 06:17:43.34
is_86,Three,22378,62.279663,2023-01-13 05:36:43.347
is_86,Three,21381,77.076775,2023-01-13 05:01:56.66
is_86,Two,20998,78.50352,2023-01-13 04:50:43.351
is_86,One,21644,64.17239,2023-01-13 05:10:31.199
is_89,Three,21035,49.730003,2023-01-20 10:47:28.814
is_89,One,19875,53.8258,2023-01-20 10:03:10.022
is_89,Two,21620,40.74753,2023-01-20 11:12:12.294
is_89,One,21282,47.234726,2023-01-20 10:59:00.033
is_89,Four,21905,29.817978,2023-01-20 11:22:48.8
is_89,Four,18932,48.30593,2023-01-20 09:05:27.748
is_89,One,22635,46.65698,2023-01-20 11:48:26.603
is_89,Three,19405,49.635357,2023-01-20 09:24:09.946
is_89,Two,20162,51.850925,2023-01-20 10:14:02.228
is_89,Three,22136,52.381294,2023-01-20 11:34:13.386
is_90,Four,5407,51.82688,2023-01-25 06:26:14.497
is_90,Two,4796,45.91755,2023-01-25 05:47:42.232
is_90,Four,5309,19.037914,2023-01-25 06:23:03.338
is_90,Four,4455,54.3886,2023-01-25 05:36:39.915
is_90,One,4094,54.781433,2023-01-25 05:00:44.448
liveday_26,Five,447,59.778767,2023-03-27 06:50:02.281
is_89,One,36759,49.565742,2023-01-23 10:46:17.744
is_89,Four,37949,59.05439,2023-01-23 11:13:18.892
is_89,Two,38389,57.543495,2023-01-23 11:31:53.347
is_89,Three,37305,54.598717,2023-01-23 10:59:29.986
is_89,One,38941,57.89493,2023-01-23 11:44:11.172
is_89,Two,64646,48.51747,2023-01-23 09:01:41.188
is_89,One,65087,49.512672,2023-01-23 09:14:33.372
is_89,Three,65546,48.328117,2023-01-23 09:26:49.989
is_89,Two,66581,53.709553,2023-01-23 10:24:32.243
is_89,Four,66121,51.428974,2023-01-23 10:12:10.028
is_84,Four,6781,59.072163,2023-01-10 09:27:28.892
is_84,One,5591,48.275967,2023-01-10 08:32:14.468
is_84,Three,6355,57.302235,2023-01-10 09:12:45.507
is_84,One,6523,59.326168,2023-01-10 09:19:13.301
is_84,Two,6029,38.015995,2023-01-10 08:54:37.784
is_84,Four,5727,42.32307,2023-01-10 08:42:17.705
s00_13,NULL,510,99.166725,2023-05-05 06:57:21.193
liveday_13,Seven,181,77.733665,2023-03-09 04:20:19.991
liveday_13,Four,1370,96.29111,2023-03-09 04:54:04.467
liveday_13,Four,1939,96.21206,2023-03-09 05:06:36.662
liveday_13,Four,727,98.05517,2023-03-09 04:39:40.012
is_99,Two,6551,10.331661,2023-01-30 11:22:32.26
is_99,Four,6780,33.516136,2023-01-30 11:32:50.084
is_99,One,6836,10.03814,2023-01-30 11:58:08.844
is_99,Seven,6587,14.844634,2023-01-30 11:24:42.258
is_99,Seven,6864,52.9721,2023-01-30 11:58:53.349
is_99,Seven,6521,53.29853,2023-01-30 11:17:35.534
is_99,One,6939,31.030388,2023-01-30 12:01:09.998
is_103,Three,1966,96.09334,2023-02-17 07:20:44.446
is_103,One,2892,94.71222,2023-02-17 07:47:29.922
is_103,One,2609,96.21875,2023-02-17 07:38:56.647
is_103,Four,3565,96.277084,2023-02-17 08:05:52.264
main_928,One,35293,34.284504,2023-04-26 04:17:32.228
main_928,Two,35992,32.223267,2023-04-26 04:29:35.536
liveday_29,Two,7284,54.080963,2023-04-16 06:55:58.843
liveday_29,Three,13544,54.616467,2023-04-16 08:42:00.009
liveday_29,One,12592,52.59452,2023-04-16 08:25:19.998
liveday_29,One,32775,10.092193,2023-04-19 06:03:41.195
liveday_29,Two,32125,96.754944,2023-04-19 05:51:49.937
liveday_29,Three,35793,36.08686,2023-04-19 06:57:33.387
liveday_29,One,34386,96.47097,2023-04-19 06:31:51.151
liveday_29,One,33799,98.02551,2023-04-19 06:21:11.137
liveday_29,Three,35532,94.79457,2023-04-19 06:52:16.677
main_863,Four,8223,10.302626,2023-03-14 09:04:35.573
main_863,Four,7875,53.716724,2023-03-14 08:58:33.34
main_863,Four,7089,54.870068,2023-03-14 08:44:43.372
main_863,Four,9050,55.679977,2023-03-14 09:18:41.157
is_99,Three,6897,55.21119,2023-01-30 09:18:57.76
is_99,One,6438,55.526314,2023-01-30 09:06:18.801
is_99,Four,6158,55.06911,2023-01-30 08:55:54.446
is_99,Two,7732,52.33595,2023-01-31 06:47:38.858
is_99,Three,12399,52.1448,2023-01-31 11:17:31.158
is_99,One,11961,53.24663,2023-01-31 11:06:30.026
is_99,Two,13014,52.62192,2023-01-31 11:42:30.011
is_99,Four,12750,52.264767,2023-01-31 11:32:28.807
is_99,Four,9488,50.94431,2023-01-31 08:52:36.637
is_99,Three,7066,33.299004,2023-01-31 05:06:58.858
is_99,Four,7442,45.218533,2023-01-31 05:36:18.857
is_99,Two,7017,10.236818,2023-01-31 04:35:23.353
is_99,One,8313,51.78959,2023-01-31 08:25:54.444
is_99,Three,9022,45.108597,2023-01-31 08:41:09.956
is_99,Three,10907,53.96599,2023-01-31 09:29:10.077
is_99,Two,11403,46.2376,2023-01-31 10:53:11.142
is_99,Two,9866,52.228615,2023-01-31 09:03:36.62
is_99,Four,11294,49.159405,2023-01-31 10:43:53.319
is_99,One,10287,53.68198,2023-01-31 09:15:29.959
preflight_1151,Seven,1644,38.358166,2023-02-06 10:57:48.828
main_905,Three,40180,56.97891,2023-04-07 11:14:42.231
main_905,Three,40783,56.615475,2023-04-07 11:25:39.932
liveday_29,One,28064,53.86022,2023-04-20 11:20:43.394
liveday_29,One,28020,40.0378,2023-04-20 11:20:00.054
is_89,Three,8424,10.674697,2023-01-19 11:47:40.077
is_89,Three,6552,42.48402,2023-01-19 08:57:22.222
is_89,Two,8391,13.588139,2023-01-19 11:27:34.431
is_89,Four,6830,50.012295,2023-01-19 09:08:02.257
is_89,One,8319,51.519333,2023-01-19 11:17:33.341
is_89,One,6979,27.387447,2023-01-19 09:18:16.65
is_89,One,5948,56.26555,2023-01-19 08:27:27.721
is_89,Two,7313,49.483955,2023-01-19 09:29:04.471
is_89,Two,6118,30.730827,2023-01-19 08:43:36.616
is_89,Two,7572,18.966978,2023-01-19 10:41:17.789
is_89,One,7475,15.682587,2023-01-19 10:33:16.646
is_89,One,5755,49.394154,2023-01-19 08:21:26.662
is_89,Four,7445,10.121752,2023-01-19 10:21:07.721
is_89,Three,7864,47.756447,2023-01-19 10:55:27.742
is_89,Four,7960,12.483235,2023-01-19 11:05:29.908
is_89,Three,7415,10.167262,2023-01-19 10:10:02.233
is_89,Two,16418,55.018898,2023-01-23 04:37:43.318
is_89,Four,16834,56.242237,2023-01-23 05:00:06.603
main_905,One,47324,55.836395,2023-04-07 09:05:59.983
main_905,Three,48803,54.967278,2023-04-07 09:31:33.354
main_905,Three,51926,54.09335,2023-04-07 10:24:33.348
main_905,Three,52625,55.075108,2023-04-07 10:37:04.498
main_905,Three,53612,53.4902,2023-04-07 10:54:30.043
main_825,Three,3201,98.11499,2023-02-15 10:51:00.086
main_825,Three,2149,99.19577,2023-02-15 10:24:04.459
main_825,Three,1752,95.96428,2023-02-15 10:10:03.358
main_825,Three,4775,96.67216,2023-02-15 11:29:08.882
main_825,Three,2773,97.65302,2023-02-15 10:38:47.787
main_825,Three,4056,96.17126,2023-02-15 11:11:16.671
main_825,Three,1987,10.254471,2023-02-15 10:13:59.904
main_825,Three,3617,97.99355,2023-02-15 11:00:11.175
main_825,Three,2803,10.167945,2023-02-15 10:42:41.152
s00_4,NULL,27115,30.279064,2023-04-28 11:59:28.817
s00_4,NULL,28552,13.478567,2023-04-28 12:24:57.734
s00_4,NULL,26397,45.096622,2023-04-28 11:46:32.263
s00_4,NULL,27845,48.188828,2023-04-28 12:12:18.839
s00_4,NULL,26680,41.537167,2023-04-28 11:51:31.162
s00_4,NULL,25474,57.093998,2023-04-28 11:30:44.424
s00_4,NULL,26152,26.152054,2023-04-28 11:42:12.255
liveday_14,Two,9211,58.816013,2023-03-13 06:30:51.156
liveday_14,Two,8602,58.56147,2023-03-13 06:19:57.798
liveday_14,Two,6779,51.893463,2023-03-13 05:47:59.956
liveday_14,Two,7423,51.136284,2023-03-13 05:59:34.482
main_821,One,3334,29.571468,2023-02-13 04:57:09.924
main_821,One,3114,42.4028,2023-02-13 04:48:16.68
is_86,Two,13524,56.043133,2023-01-13 06:07:39.977
is_86,Four,10246,55.236702,2023-01-13 04:40:56.64
is_86,Three,12277,53.516262,2023-01-13 05:36:43.366
is_86,Two,11806,54.82438,2023-01-13 05:25:22.277
is_86,Three,9554,56.374527,2023-01-13 04:22:39.91
is_86,Three,11048,54.159576,2023-01-13 05:01:56.671
is_86,One,11114,11.853039,2023-01-13 05:07:01.104
is_86,One,11307,55.173313,2023-01-13 05:10:32.236
is_86,Two,9010,54.285805,2023-01-13 04:09:40.07
is_86,Four,13326,55.542835,2023-01-13 06:00:17.743
is_86,Two,10592,53.960564,2023-01-13 04:50:44.446
is_86,Four,11589,55.473427,2023-01-13 05:18:56.615
is_86,One,12672,53.80095,2023-01-13 05:46:06.611
is_86,One,9848,55.948025,2023-01-13 04:31:09.96
is_99,Four,1760,46.870785,2023-01-31 05:36:17.753
preflight_1151,Three,844,31.187513,2023-02-06 05:49:51.16
is_87,Three,9082,60.526745,2023-01-17 11:34:56.658
is_87,Four,8928,71.9468,2023-01-17 11:25:46.684
is_87,One,8813,73.71829,2023-01-17 11:14:02.281
is_95,One,965,59.974045,2023-01-27 11:08:42.294
is_95,Three,1143,59.73581,2023-01-27 11:34:20.014
is_95,Two,1204,59.313797,2023-01-27 11:45:45.512
is_95,Four,1059,58.666676,2023-01-27 11:20:40.08
is_95,Four,805,59.971478,2023-01-27 10:22:42.257
is_95,Two,924,59.963585,2023-01-27 10:56:21.157
is_95,One,773,59.99326,2023-01-27 10:12:47.755
is_95,Three,862,54.28627,2023-01-27 10:46:04.418
is_87,One,57643,55.442474,2023-01-18 11:43:18.813
is_87,Three,57924,45.85017,2023-01-18 11:50:40.031
liveday_26,Three,36843,50.87097,2023-04-11 10:27:59.923
liveday_26,Four,35903,53.852547,2023-04-11 10:11:27.754
liveday_26,Four,37469,53.73206,2023-04-11 10:39:23.361
liveday_26,One,33661,54.62364,2023-04-11 09:30:48.807
liveday_26,One,38122,51.769863,2023-04-11 10:51:03.388
liveday_26,Five,38687,48.99671,2023-04-11 11:01:48.843
liveday_26,Two,32525,54.359,2023-04-11 08:59:07.738
is_103,Three,2418,40.7257,2023-02-07 06:38:53.396
is_103,One,2835,55.606094,2023-02-07 06:51:54.499
is_90,Two,1669,56.193886,2023-01-24 09:29:31.189
is_90,Four,1046,55.283752,2023-01-24 09:15:33.326
liveday_4,Two,695,25.371769,2023-02-20 11:12:20.099
is_103,Three,573,83.91946,2023-02-17 13:56:51.163
is_103,One,1169,88.33462,2023-02-17 14:18:51.155
is_103,Four,861,84.63279,2023-02-17 14:06:07.742
is_90,Four,8474,54.10933,2023-01-25 10:07:20.075
is_90,Two,8851,42.95543,2023-01-25 10:18:17.7
is_103,Four,548,53.180683,2023-02-02 04:32:50.031
is_103,Two,968,44.994812,2023-02-02 04:55:58.807
liveday_4,One,1229,43.270718,2023-02-21 05:43:35.556
liveday_4,One,1556,45.1145,2023-02-21 06:46:18.841
liveday_26,Four,52106,53.58075,2023-04-12 12:26:06.604
liveday_26,Four,51823,55.909664,2023-04-12 12:21:23.367
liveday_29,One,14867,97.20147,2023-04-19 14:50:02.228
liveday_29,Three,15170,95.64584,2023-04-19 15:07:56.691
liveday_29,Three,15037,95.95471,2023-04-19 14:39:35.514
liveday_26,Three,51236,30.340256,2023-04-12 08:23:42.206
liveday_26,Three,60520,49.60459,2023-04-12 11:07:08.875
liveday_26,Three,52886,58.495483,2023-04-12 08:54:04.434
liveday_26,Four,51810,54.190437,2023-04-12 08:34:19.921
liveday_26,Four,57876,15.288866,2023-04-12 10:21:42.281
liveday_26,One,61103,44.107315,2023-04-12 11:17:16.628
liveday_26,Two,61645,44.063065,2023-04-12 11:27:34.455
liveday_26,Five,58372,54.121765,2023-04-12 10:30:54.437
liveday_26,Three,62632,55.325115,2023-04-12 11:44:59.964
liveday_26,Four,52142,57.432686,2023-04-12 08:40:50.052
liveday_26,Two,54049,57.419968,2023-04-12 09:15:10.038
liveday_26,Two,61373,10.051222,2023-04-12 11:22:40.055
liveday_26,Two,57393,35.106007,2023-04-12 10:12:43.353
liveday_26,Seven,44215,29.859423,2023-04-12 06:26:17.725
liveday_26,Three,53544,58.47964,2023-04-12 09:05:52.235
liveday_26,Four,54524,55.58718,2023-04-12 09:24:01.138
main_905,One,27298,95.90905,2023-04-07 05:50:07.742
main_905,One,38962,55.540012,2023-04-07 08:53:13.33
main_905,One,39682,54.480713,2023-04-07 09:05:59.977
main_905,Three,41161,55.608894,2023-04-07 09:31:33.391
main_905,Three,44285,53.927322,2023-04-07 10:24:33.336
main_905,Three,44984,55.09741,2023-04-07 10:37:05.528
main_905,Three,45974,53.960117,2023-04-07 10:54:29.995
main_905,Three,48520,54.032898,2023-04-07 11:39:03.306
main_905,Three,47132,53.81778,2023-04-07 11:14:43.313
main_905,Three,47737,54.924877,2023-04-07 11:25:41.112
is_84,One,9317,54.172745,2023-01-10 04:55:24.411
is_84,Four,11382,56.87912,2023-01-10 06:05:37.741
is_84,Three,10563,58.020073,2023-01-10 05:40:08.822
is_84,Three,12457,58.180202,2023-01-10 06:34:22.246
is_84,One,10928,55.426346,2023-01-10 05:50:31.176
is_84,Two,10012,56.94225,2023-01-10 05:20:25.506
is_84,Four,9704,55.97518,2023-01-10 05:09:30.03
is_84,Two,11805,56.83833,2023-01-10 06:17:51.192
liveday_26,One,88556,56.99503,2023-03-31 06:06:04.422
liveday_26,Four,89953,57.387253,2023-03-31 06:30:24.423
liveday_26,Four,90046,58.530514,2023-03-31 06:31:58.8
liveday_26,One,88251,56.554832,2023-03-31 06:00:59.924
liveday_26,Two,91160,51.735435,2023-03-31 06:51:21.145
liveday_26,Two,97075,57.748055,2023-03-31 08:30:56.656
liveday_26,Two,97146,56.769215,2023-03-31 08:32:07.73
liveday_26,One,98852,58.63469,2023-03-31 09:02:28.884
liveday_26,One,99159,55.566856,2023-03-31 09:07:34.409
liveday_26,Four,100061,56.97765,2023-03-31 09:23:47.764
liveday_26,Four,100282,55.369606,2023-03-31 09:27:29.904
liveday_26,Three,98109,57.97386,2023-03-31 08:49:03.302
liveday_26,Three,98260,59.280922,2023-03-31 08:52:22.26
liveday_26,Two,103419,57.64855,2023-03-31 10:20:41.127
liveday_26,Two,103904,58.289486,2023-03-31 10:28:45.502
liveday_26,Two,91397,56.67992,2023-03-31 06:55:19.959
liveday_26,Three,87988,58.18475,2023-03-31 04:51:39.969
liveday_26,Four,89276,57.988712,2023-03-31 06:18:52.289
liveday_26,Three,105262,52.66166,2023-03-31 10:52:07.711
liveday_26,Seven,86696,56.043793,2023-03-31 04:29:56.661
liveday_26,Four,50215,92.20476,2023-03-30 06:13:54.422
liveday_26,Four,50327,92.827614,2023-03-30 06:15:46.604
liveday_26,Two,51691,89.494774,2023-03-30 06:40:12.21
liveday_26,Two,51809,88.319885,2023-03-30 06:42:10.091
liveday_26,Two,48389,85.03448,2023-03-30 05:41:45.586
liveday_26,One,52349,86.4048,2023-03-30 06:51:55.547
liveday_26,One,52467,79.46906,2023-03-30 06:53:53.387
liveday_26,One,49418,84.88951,2023-03-30 05:59:46.692
liveday_26,One,49113,83.44964,2023-03-30 05:54:41.186
liveday_26,Three,50982,87.76464,2023-03-30 06:27:34.497
main_825,Sic,2467,53.007,2023-02-15 10:40:32.25
main_825,One,392,54.564117,2023-02-15 05:24:53.326
main_825,Sic,1868,55.16449,2023-02-15 08:43:54.446
main_825,Sic,2346,54.334255,2023-02-15 10:16:34.42
main_825,One,1001,56.112015,2023-02-15 05:38:31.168
main_825,Sic,1504,55.050873,2023-02-15 08:32:21.17
main_825,Sic,2270,50.601753,2023-02-15 10:06:25.511
main_825,Sic,2439,49.900043,2023-02-15 10:33:01.176
main_825,Sic,2439,54.004192,2023-02-15 10:26:39.909
main_825,Sic,1967,55.54447,2023-02-15 09:10:09.967
main_825,Sic,1967,26.798998,2023-02-15 09:13:06.664
main_825,Sic,2084,55.059788,2023-02-15 09:24:59.998
main_825,One,1062,10.070325,2023-02-15 05:43:03.383
main_825,Five,2315,51.307938,2023-02-16 09:00:14.47
main_825,Five,4065,54.778114,2023-02-16 10:13:56.609
main_825,Five,219,57.600925,2023-02-16 08:22:45.54
main_825,Five,5577,53.691288,2023-02-16 11:08:11.161
main_825,Five,5500,54.722492,2023-02-16 11:04:51.189
main_825,Five,597,54.041122,2023-02-16 08:31:35.525
main_825,Five,1037,53.277542,2023-02-16 08:38:55.539
main_825,Five,3651,53.25654,2023-02-16 09:28:14.481
main_825,Five,141,28.71955,2023-02-16 08:18:35.591
main_825,Five,1494,53.457615,2023-02-16 08:46:32.289
main_825,Five,5107,55.178574,2023-02-16 10:40:32.244
main_825,Five,5466,48.985535,2023-02-16 10:52:34.456
main_825,Five,3033,53.204674,2023-02-16 09:12:12.213
main_825,Five,4549,55.142704,2023-02-16 10:23:10.09
is_103,Three,475,94.48297,2023-02-16 20:12:19.922
is_103,Two,1014,96.064674,2023-02-16 20:26:37.718
is_103,Four,1527,93.99566,2023-02-16 20:40:45.598
liveday_28,Three,17864,42.365,2023-04-14 11:58:19.983
liveday_28,Two,14894,26.751287,2023-04-14 11:08:07.764
liveday_28,Five,15931,10.335888,2023-04-14 11:25:45.535
liveday_28,Five,13376,49.09806,2023-04-14 10:40:48.877
liveday_28,Three,14193,39.278713,2023-04-14 10:55:21.156
is_89,Four,23100,53.205494,2023-01-23 04:18:05.599
is_89,One,23992,55.726635,2023-01-23 04:53:51.108
is_89,Two,23592,54.9294,2023-01-23 04:38:23.346
is_89,Three,24557,55.15046,2023-01-23 05:06:17.745
is_89,Four,25056,55.259495,2023-01-23 05:19:41.147
is_89,Two,25293,55.650414,2023-01-23 05:26:48.882
is_89,One,25847,56.24949,2023-01-23 05:39:15.586
is_89,Three,26325,55.81542,2023-01-23 06:07:34.46
is_89,Four,26613,55.77202,2023-01-23 06:16:43.375
is_89,Two,26827,55.263496,2023-01-23 06:24:32.221
is_89,One,27016,54.709126,2023-01-23 06:38:15.506
is_89,One,27419,55.911236,2023-01-23 06:51:38.804
is_89,Three,27937,55.239067,2023-01-23 08:28:08.831
is_89,Two,28761,55.307156,2023-01-23 09:01:41.158
is_89,Four,28452,55.882023,2023-01-23 08:45:00.055
is_89,One,29280,55.467205,2023-01-23 09:14:33.35
is_99,Three,3241,45.197174,2023-01-31 08:41:08.867
is_99,One,2589,49.16137,2023-01-31 08:25:54.467
is_99,Four,3609,48.6909,2023-01-31 08:52:35.576
is_99,Three,7015,52.122528,2023-01-31 11:17:30.084
is_99,Two,4050,47.091293,2023-01-31 09:03:35.599
is_99,One,6545,50.258762,2023-01-31 11:06:29.975
is_99,Three,5155,51.01099,2023-01-31 09:29:09.997
is_99,Four,7310,48.464607,2023-01-31 11:32:26.629
is_99,Two,7545,35.007236,2023-01-31 11:42:29.961
is_99,One,4520,50.31655,2023-01-31 09:15:29.909
is_99,Four,5617,46.51075,2023-01-31 10:43:52.258
is_99,Two,2029,50.361954,2023-01-31 06:47:38.878
is_99,Two,5932,45.781235,2023-01-31 10:53:09.978
liveday_29,Two,43337,91.73828,2023-04-20 10:33:27.719
liveday_29,Three,47040,40.94347,2023-04-20 11:38:45.589
liveday_29,One,36473,35.439133,2023-04-20 08:35:59.903
liveday_29,Three,45974,29.693007,2023-04-20 11:19:55.581
liveday_29,Four,47580,37.709488,2023-04-20 11:48:37.791
liveday_29,Three,42572,86.16195,2023-04-20 10:19:28.899
liveday_29,Five,44715,34.153297,2023-04-20 10:58:03.32
